Account ID,Balance,Credit Card Balance
29458322,7186,804434
27375489,6402,754033
24082346,5115,911199
27386619,8642,671445
36200456,4758,884358
33817833,8943,673998
22970512,5658,951925
25733954,7270,888020
27146858,8415,802913
20137794,5595,965858
38006940,6670,679022
23996453,5973,719211
29494995,5260,980893
36588372,5912,635288
19820911,7324,915182
24192466,7350,941143
39215621,2185,837628
29510780,8316,684886
33140736,5882,873949
20530070,6687,829713
20721433,6551,856678
35369485,7936,677349
19002930,8874,935389
36493796,8428,933182
38396421,5358,928641
19143877,3690,743810
20407076,8873,767140
28567120,4241,978270
25329263,2460,990513
30084323,8164,994650
27802297,5458,787937
25674583,7208,668834
35080751,8248,629057
34409514,3489,758665
22468266,2512,811969
28933088,7191,746645
23641074,4959,928224
29995855,3717,999181
37725722,4329,735279
23520507,6190,662340
30581739,3591,760931
24827742,8919,937443
39399876,2092,911778
21281344,7299,713611
37026965,4013,840560
28355264,6651,924444
33316292,6563,892486
23072687,6309,653863
33460220,6068,888506
34731945,6137,826682
24348114,2544,824678
38020767,8742,891338
23907604,3349,991981
39557739,3457,725034
37725847,2572,651854
39880602,6937,899657
31759445,4124,834527
34259164,6225,713531
31212079,3747,863046
35242295,8294,855638
36310819,3937,749594
32223005,2728,766258
23141212,2006,840990
34207326,6280,801255
22629481,4263,773162
22516530,5818,778892
37842936,2768,917055
20462626,3309,921215
20739107,7480,630587
22158189,2212,771524
19416480,2751,910392
36023598,6927,632226
36652941,8757,870559
19693701,4542,881191
35224921,2183,676376
38515814,3965,763154
31674258,2132,659203
24097827,3475,640626
35965895,7041,980523
22125283,3415,856120
22199959,6011,672160
25341371,6440,732041
26754978,7017,788466
27812014,8260,702535
21247356,5856,987483
35537552,2175,650246
23354624,6333,830445
33514258,2581,669477
26399724,6331,706043
29256024,4749,920469
24334583,5119,907569
35908939,3354,636565
31642075,2813,720183
37318203,7671,776655
39629286,8347,921810
29050742,2160,914154
32806982,7334,879558
37196958,7414,663569
31728032,2491,898002
38755184,2625,663036
35950816,2423,723794
34407707,6828,985321
21560549,4567,747908
24270004,6338,766763
32510454,8858,947752
31305384,7003,645295
25857222,8615,955505
28017744,4007,910428
37871594,8924,994200
22221257,5739,632028
29135268,8783,853100
36867456,4774,884483
20540082,3406,667130
33093946,5238,691476
34875523,7827,810816
30336383,3752,659070
18946398,4156,768819
19766325,5581,827156
27037584,5935,882946
35332143,8271,638727
30957431,4950,814573
34776544,4472,871541
21141603,6551,816176
25195080,5416,778149
37866400,4246,800305
20109229,6076,879618
37450103,6964,998275
35485577,2129,824381
21309830,7808,923603
24392633,4748,715385
34152887,4566,762301
25148596,4000,976605
26555985,6133,647104
31909082,4895,767599
23380600,2925,632829
27789573,7368,942880
25869970,4023,636122
27328253,5981,949142
25165670,2091,697732
28924734,2111,879346
30099997,5898,668633
29521045,2619,801964
19225474,3019,928098
34381899,2155,630031
34554923,3225,737795
34738103,5185,975331
37726401,7979,726098
38987730,2206,829306
24004874,3044,926993
32098340,4645,630365
19550436,8197,784097
32228660,8810,880154
25490460,3362,846958
20649689,8896,956616
34327609,8340,784541
30224798,3503,995025
25463496,3026,893760
26865394,8024,936591
30462936,5162,931626
19613762,4316,633803
39945755,2916,912424
22001093,8400,748981
27393682,5052,812429
19416304,6279,981089
19731791,7734,869803
28459016,6747,640962
39264348,6137,949898
29704187,6510,908127
33901878,5127,713482
38623706,4322,958114
19380582,5421,990855
38539303,3623,654123
28004637,5024,883168
26722916,4569,952039
22034236,8502,814528
39058583,7529,779980
36285358,8112,667642
39123621,7074,869081
39455096,7458,636721
33446505,4033,796124
20655327,8676,676017
30662053,6825,853482
35259876,3738,805966
27486727,6416,979631
20268359,3444,739879
26553183,5693,747401
31911523,5561,697916
24396183,4801,632617
29507360,4921,685214
28896577,8898,655724
21305209,2448,784899
39625800,7682,634684
27564850,8161,972860
38190522,6993,878916
33905684,7485,921560
35531787,4487,990886
22711295,4772,761159
34148722,2776,989549
36661446,7091,699264
19662940,7245,795737
29529820,7912,644812
21533343,2779,836454
29313746,8881,896856
24011937,8952,984470
31523271,2947,762497
29906359,2113,963188
24504712,3613,964814
28536302,5757,896956
29826800,8302,684812
26999557,6419,794320
19328139,4670,781401
28648245,2277,745152
20202308,8879,960045
18924899,7983,660769
19421845,5883,695219
27267313,6799,923073
37971580,6388,993214
25738206,8260,893037
37902521,8226,955378
28597629,3870,962808
34915288,8751,955584
29055879,5165,931638
34837617,3581,824911
19371853,2968,804638
24295558,4504,981932
30202934,6716,976910
21932032,6149,670583
30100314,2887,919710
25053032,3282,993079
20328944,4841,844008
39773202,4547,642900
29519084,7216,925891
34037445,3923,948700
31213304,5510,776452
30267760,5924,935735
26956240,6687,758036
20616599,4419,857277
33397078,7842,728511
32920121,5362,759387
22589078,5310,954659
32123067,6286,793511
37211538,6819,649880
29094772,7846,946309
34108434,4959,846222
26002614,5554,747358
33618262,2234,793948
19260964,2563,804378
34233300,8089,774223
35490307,3373,960463
19366433,7717,714996
25041281,3192,825010
33844351,5705,759394
23975896,2585,708798
22701934,5367,825132
35406496,7646,969170
26807581,3058,816433
28273147,2741,965521
30734942,6532,788646
34105720,7076,652863
28749936,5553,676391
37244769,7856,873390
19258988,2593,841328
39955997,6684,693255
22918757,4967,684578
23664060,5552,883256
29349860,3723,675540
39791102,8282,746437
20041833,2157,874277
24456348,6724,836931
33774787,7801,739652
25311914,3817,672565
35550575,5254,935662
21312818,2952,860402
29588166,8538,837719
27336522,2554,696037
21685425,2824,897717
35416299,2448,900708
36266708,8445,807100
32986242,2128,871015
19029588,2730,767162
19256786,7351,747480
32683337,5997,676541
37441249,2444,680214
36288008,5412,936559
21818124,6849,657453
32992780,7950,984123
34427894,5736,644956
28449642,8723,707050
35808793,5261,781851
30240783,8288,901417
35818213,2047,975388
25049168,7684,789964
38591313,5772,721792
22762127,3381,971006
24142006,6633,864998
21466369,5551,906593
28939682,4349,894532
38575170,5195,859079
25941045,7975,990819
29639550,6550,990578
32542781,6874,677191
27198607,6232,895309
29767066,4995,816752
23103989,7568,801267
32565341,7806,654030
36103150,8153,911490
35384784,4347,856141
20075328,8308,636239
28784066,7782,877387
38627934,3986,923929
24942365,6833,639754
20649951,6518,635018
34595385,2706,711498
34982562,7640,858976
28708195,4498,702889
38482296,4072,798846
33005933,5744,661301
19489424,8131,732911
26065865,2610,686697
29517039,6072,649597
34423660,5847,741714
19924080,7803,876655
32840122,3914,636173
34028951,5103,996147
23425887,8596,791416
29665284,6345,963789
27934563,7275,949073
22858561,4476,966313
38588705,7765,800967
30856538,2614,660247
38871817,7130,755141
33952930,4463,821252
21449085,7645,721152
20397260,4551,711286
31850218,3699,954663
29110988,3536,842853
27207798,7616,838246
27407439,6772,626317
22902139,6834,877307
35307507,7331,991793
33610957,4910,667394
25533284,6847,805336
31681742,7863,742432
31408436,7500,895973
25847049,7218,626111
38505023,7006,702653
39827154,4924,804964
31713254,2935,830820
28228702,8576,865180
25147119,6262,798280
23876675,5202,664933
31302655,7236,994699
23355231,3831,649539
21366372,2775,910043
36574706,7260,984977
28548790,8290,889798
30954894,6527,734278
27154019,8022,877507
36980626,7281,687986
22541795,3471,641104
27075797,2693,802364
18937014,8656,967972
35612616,6162,737420
35559437,6130,678139
23561578,6166,816368
33080605,5450,920931
27278852,6172,693433
22316446,7329,796153
33864081,5686,864563
36966614,5376,647492
36411513,6680,642145
21970261,3872,628010
33129774,2479,942115
19235369,3597,803510
19951056,7597,625489
38541849,3255,720981
37450238,4455,793963
36865190,2764,991376
25173377,4031,901489
31936276,2628,810868
38736894,3308,639223
26503844,6576,794855
35103997,5313,936583
22011041,6403,766548
30396075,4725,910174
27239650,4817,928008
35821133,8257,975659
30579181,2420,875264
25271301,4064,878483
24171250,2896,986240
31175317,3830,929501
35678350,4078,666828
32041023,6706,931081
20943363,3612,673207
25177633,8805,705885
38762480,7977,784198
21236867,6447,809291
35028202,5888,824940
29221126,6758,982758
25737243,7569,791288
33738686,4716,945012
34432317,8243,842232
33587912,7138,790630
35102131,8822,709090
34691019,6213,988668
30886518,7993,916022
19941825,3402,949446
24358266,4921,911475
34564995,3828,692504
20464109,4244,758186
38445338,6716,912855
31936366,4130,942792
36289673,6585,671800
34629622,5355,675030
26050001,5631,931085
27325387,3075,854061
25845896,3484,748485
22105429,6071,788368
30507015,5672,762312
34885224,3154,701034
24594495,8946,953672
37481535,2021,954916
27685036,7440,900682
34779598,5691,905953
23885422,3157,817914
29834145,6312,888474
35329237,6568,709475
38196273,4046,899983
34045574,4725,967326
21338572,6541,815339
19781848,4680,981648
33661230,8779,628778
38297964,3295,958513
22777602,2725,851533
37420213,8157,657946
25020798,4251,761255
18793504,3192,718983
25259721,2265,740895
35012862,3037,822796
29385024,7280,924898
28585138,6889,755062
23431549,4018,838179
39563537,8666,846293
31866840,8007,895894
30925334,2464,652297
36206923,8675,821568
29917231,8380,808729
28522351,2944,876041
36290861,4138,918296
24125328,8095,985786
21313193,5751,657589
37644194,4459,796880
24714581,3697,745035
34605759,4149,643109
23445680,4369,879983
19211283,6879,741822
35667102,4783,786515
20199930,3826,736365
21255729,8603,982372
34850738,5428,734524
36240431,7441,775046
38989477,5096,929617
23415785,5388,739881
28800529,3072,908581
26508853,3457,951925
25833412,5956,829443
31512284,6628,829366
20097638,8750,702813
26727712,8170,781316
25897100,2788,950944
27692096,2551,628792
33700590,4147,646181
21446222,6414,969990
38500973,2766,637769
26812787,4365,913150
37135206,5878,638779
31908523,5105,751513
27415187,5800,698581
23250063,6629,742647
28054464,8820,981398
27825847,6774,703023
37213100,3835,785881
30629856,8560,803157
31415116,5429,707678
24968379,8341,665236
36619292,6319,683965
20175248,8445,809405
37857003,4498,733232
36340706,4832,927853
23540055,5490,883862
30311923,8064,914924
24838048,8677,645642
38337624,4112,678592
32383709,2651,750315
28239194,6332,816056
25855973,6161,835980
19044133,7546,760579
32209154,4659,734095
24201782,7985,722015
29373332,7733,724947
21702820,7080,956923
35112124,5562,932444
36466492,2832,843762
35928121,8939,888049
29008310,7288,658221
18881645,2539,777518
31905363,8143,653646
27533420,3911,639248
35147214,3431,829403
22472643,5719,840011
26014806,3550,697935
25062230,5281,735830
22800966,8313,886623
35331917,8134,742332
19186885,4854,634922
27822181,4329,757712
24649756,7692,999126
20418632,2903,722463
24191153,5867,857653
25086415,3063,946450
22774012,4464,804184
35481390,8129,774958
31156326,4949,873444
23325631,8455,639855
30784626,2972,908473
29898669,7178,832617
28041187,5533,870363
19331467,2336,853028
31676697,5131,947051
33428613,7118,938879
26835202,3396,793368
38979885,4732,651634
30695822,3461,717013
30060099,4420,985335
19052842,6714,667547
34876627,4460,821302
27747704,5187,633119
23883159,5533,773081
31731987,2590,832074
36395680,6950,637193
27632993,2218,813323
21576773,7715,735084
33789556,5925,863855
21030153,6801,835260
35051858,3606,921832
29178293,6361,682487
20814460,8577,879661
23097495,6820,634367
23656329,3291,768214
22200863,2185,752960
33430857,2771,710983
31022375,3751,932798
27869226,8444,901881
30444058,3294,767427
24187443,6104,633407
39855104,7642,813576
18840457,3833,728495
39400235,5730,806836
33425135,7562,932739
24623823,4051,984885
24382574,6836,727287
37231183,3567,737455
21403572,7767,687384
23225246,4257,942404
34456380,3425,879026
29396867,2386,861056
25078517,2124,755852
23633282,6521,764279
25879908,4937,701689
33626799,6452,997190
26254343,7485,990510
19457838,8582,924202
28279805,5644,653495
34161124,8465,708066
19227931,5273,640033
32470132,2063,781002
38905932,2048,941523
28912991,8659,989366
38829077,2304,674900
29441438,6336,836849
27144745,4422,873911
26039607,2072,998794
28705680,6033,743524
23449991,2652,813366
20750897,2024,833593
25155889,4802,852790
38936017,2209,652055
25762645,3142,681234
36861633,8732,942443
23659362,5471,721805
18912089,2569,811938
22636788,8563,836823
24666175,3429,932600
33151905,7619,640770
27779101,7153,880126
33933993,5212,933133
19348038,4940,984657
23180657,4814,866741
26606605,3593,826150
29380671,5989,765217
20539542,3254,627345
32047886,6363,827751
36357082,3131,830514
22580372,7849,775080
33678535,8713,839646
21561746,8650,818838
21342797,8824,721336
35972365,5700,713953
22020804,6952,983749
19373046,8943,799144
22814056,6997,836604
37600286,6730,636368
19044078,3796,998769
35513588,4841,662903
33526479,8197,734557
39520551,6538,794293
36665956,2465,769886
38985291,6127,932594
20678658,3580,835486
30756128,5438,634106
22911267,7994,994222
38551382,5970,841695
39562009,5515,936538
19515817,8373,659511
33942613,6875,863140
28182290,8963,702097
19427586,4915,856722
37172578,2086,979488
29383266,4329,635237
32581919,8224,861389
31921910,8161,865419
31332799,7521,993949
20996150,8130,949231
29099872,8337,839146
38721124,8674,693828
19126973,7570,953811
26150266,3792,756505
28732081,5468,798890
32624020,7692,711341
38916226,4575,824451
21216933,4844,698398
38790434,8696,989883
28989302,6077,703752
37196034,3306,984151
25002003,8812,925754
26178479,3991,677816
22372820,5166,902456
38245099,4723,759967
23625353,4942,638104
34438313,2521,998438
31111363,4966,936764
24081699,6667,883363
32299003,2412,783300
35857472,5945,667835
27238302,5623,846479
26674982,6557,727689
21572136,6480,684063
26117188,6825,970204
36409487,8202,875178
28089855,8671,976907
23142904,4427,758604
30155605,7878,910779
21209379,4909,685152
32698746,2982,662688
32317185,3452,802672
21042757,2651,987732
33166051,7022,703876
19027542,6000,847351
37294944,2966,735309
28950022,2815,897964
31406727,3420,757029
21002015,2449,858500
27812383,8190,973435
34831895,7499,918655
33400498,5637,938375
34369471,2023,676632
20721627,6776,953880
25279237,7935,761108
22448589,6420,859803
31816277,6804,869111
31389974,7802,645500
32368093,6932,744373
35119794,8396,651994
36607478,4178,835085
31270788,3474,810738
29325387,3695,766359
26004717,4847,917844
19988255,6928,722452
32685632,3830,781838
36509285,2510,646335
27777544,7249,900120
32341954,2450,907394
26924578,7341,828571
29278115,6638,701871
31886466,3005,892185
28264981,6802,874130
36804291,2912,971433
33299142,4535,691976
18793844,6111,757320
29674665,8380,767268
20570203,8134,761990
20163281,5715,958956
23990868,2576,970050
37269003,4506,632795
36031428,6847,885553
35100241,6695,955874
29690585,7366,896006
26171946,3587,953679
21754938,6776,728498
35202944,6473,963466
33908656,2889,957407
23633598,6520,946021
23553588,8198,647495
22731944,5404,971629
23245520,2421,957014
38575592,5210,657292
30998647,5594,746335
21696432,7502,822523
19668963,6328,675332
38854315,5472,644436
21709235,6467,812360
21800739,2195,631072
23524132,2568,666822
39356430,6180,966041
20742664,7954,632143
28454119,4762,704656
19488227,8516,941236
34854590,7938,657880
23868786,3095,644617
22025437,4150,765070
26777511,6581,852545
27921453,5247,829767
19121766,6583,661105
37081064,8073,764159
30621545,8984,686746
37803573,2036,802932
21628163,2135,899955
22805723,7149,960436
35279985,6658,627252
24562553,6838,967172
31902570,2796,970334
22152158,4942,804423
28556913,5921,634790
22538324,8997,738593
34883923,8983,716906
22673634,5762,956664
36577145,6098,893086
27890011,8017,727039
30519361,8845,782304
28697638,5663,762577
25313695,8654,693339
29041752,2570,783162
36582321,5259,776365
30772361,5369,947472
32277361,5160,972743
28159585,8935,850476
21543471,4722,838238
35852401,5026,949438
37923808,8663,799283
26676674,5295,815109
21900207,8690,681997
37531214,8313,629043
18883428,4170,989491
37366405,5550,912378
32973365,4279,947321
33879838,5839,950862
22018892,7752,681254
31296403,7864,914344
24246833,2883,934566
39341571,8086,951123
28121007,3442,752317
23776689,6047,679832
34609635,8492,717910
32618395,2220,716755
25639661,2457,871619
19409184,5082,957197
31496773,2227,904416
30384280,7366,708063
27745955,2778,913182
33210959,4737,917760
31291672,2358,894637
32820250,8395,862363
30311716,2727,829389
37261182,6981,953639
28808886,7058,967756
20538229,3848,891461
31261481,8169,740324
36671654,6099,724685
24294085,4647,898674
31557030,4485,659234
23557205,6143,908559
28766892,4342,692113
28963744,7175,954006
18887728,3955,896785
29173555,6155,954915
38863907,4779,944018
31789307,3078,928093
37144795,5907,989704
31448543,6769,863620
33028478,2007,928322
20975626,6276,845447
34775579,7968,870908
19551957,8924,912365
24602961,3170,813762
26194973,8221,883139
35722773,8584,852467
18781776,8953,884649
35495685,8795,858614
39017175,3734,988378
25649629,5254,626432
18966639,4391,718507
35390676,8935,983442
32916196,4239,982340
24799295,8901,790848
21496235,3367,656807
30909583,5063,798106
34946384,8964,912526
37643356,2624,778050
34243817,8706,854575
30535479,3649,850990
25321581,6640,891310
19690664,2128,984662
36431471,8917,947843
28097413,2458,824561
34365826,7537,763372
23049397,6183,637029
19559277,6139,755371
36350665,5534,810825
33142602,8921,844968
20836705,6751,860786
22682480,6553,944912
30069677,8369,784801
21654658,5708,842667
29144658,4354,908158
39656756,5100,969285
19179519,3391,827474
30293318,4354,690164
36121549,3974,822191
28463361,7279,999391
28555793,6400,722267
19642283,6195,627935
39930095,5637,703918
25109968,5741,796068
32677698,4044,856912
19380045,2273,707020
37523879,5652,643036
35190531,5522,949988
25446487,4278,995715
32225206,5874,999467
29249572,6411,779784
32659908,3392,843002
39998498,4097,744984
36221576,6775,735996
34858080,3471,924316
25081734,2583,830833
31993755,6682,977780
33211710,6839,772991
35599354,8753,931026
32304394,8731,691332
35723164,7172,670766
39812493,3790,703542
37519877,6891,860292
34016670,4833,891186
19114889,4398,826753
23503524,6035,750801
32441640,7654,683043
23986660,3705,665162
32223284,3297,824795
34114779,6146,773202
27737979,5344,886197
37179677,4477,900157
25770099,4143,666145
26939174,5252,705053
20686335,3291,787079
25306479,2252,828839
29538599,7967,731040
19194087,7714,852178
20572471,5206,824965
24534332,8346,846836
39930909,8687,769633
36728507,4026,951979
28617297,7888,664773
28755068,4802,931417
36680776,8184,982656
26565247,6420,933722
36334925,2277,662607
38437223,3359,951100
20300235,8591,776674
31944696,5329,884218
21179266,7445,642328
20526536,8084,711164
26991592,5654,840838
22615831,2549,725529
20300618,3332,730502
20036133,2110,802314
31976285,4369,733240
24437694,4778,700235
36594042,3249,980484
21252574,7834,784263
28565920,3428,836713
35600395,2927,858888
36371059,3716,899751
38666862,3586,716513
20549777,3949,751857
24417384,2079,912465
35260252,3808,997999
20665762,6703,876358
28070716,3934,692490
25955153,3815,836906
38864407,6187,848874
24929539,4389,970625
27921303,2841,854906
32805198,5645,723227
26021947,7940,951570
32639425,8745,843463
36577884,6258,878290
20774100,3979,875031
31875842,4185,930396
33140090,4463,954901
19865981,5597,651109
36764389,8109,739011
39983304,2264,845840
26636645,5878,922683
37216943,3227,931445
19891993,4244,736985
33383476,5095,841262
35538596,5558,772700
36303216,8071,806261
33156273,7174,762215
22363874,5543,959627
29851573,4417,929167
25818280,7270,964977
30630012,4637,809619
38465063,3674,738449
38453394,8841,763805
20879483,3647,824259
31939231,8118,793095
32954293,2090,671307
29133244,8351,973475
27328776,3572,795881
39908462,8432,733726
34466032,8399,847706
27258309,8759,869974
27204239,3949,716876
38776866,5917,629102
37011166,8205,821771
26612984,2779,792415
33915335,2830,867574
19666099,4875,937481
31453358,4814,773650
19894164,6150,883180
36777147,7604,952788
19019684,5504,720567
37426574,6954,937207
38495823,5324,876432
30341765,4171,720617
37135255,8588,781373
22555599,3631,968104
33783454,2258,715330
19764415,7480,969077
22207094,6580,942600
27303218,8745,682315
31261257,3210,774480
33861312,4334,827133
29621105,7683,631692
30906899,5556,813182
33532758,6531,832499
35283213,4262,934265
29895802,5578,827118
30196310,8567,984968
36202653,8254,744114
23707710,7061,702158
26576436,6254,708320
34224601,8387,738485
32158291,8637,822140
26921214,4201,771267
35848700,4860,673856
21159943,3550,641818
28433642,2634,791625
21908170,3475,862497
33563955,5320,711621
27719867,7025,959299
36881209,3696,788522
33134351,7211,750167
32390070,2642,739774
27282568,2617,822369
37431318,8267,761828
33862650,6242,742892
23184960,4505,759307
35162171,7285,921661
19779619,4954,842341
33512698,7602,838241
31626331,5646,757821
29889248,4995,897138
38370590,7232,678560
26638792,2380,677393
32224875,7592,629063
35805072,2920,901953
28270201,7668,818167
20263469,2352,836623
22406456,2723,902675
36983451,7514,970114
35524631,5240,725930
23961017,3467,644221
38416349,7611,632025
29665924,8608,698094
37312420,3504,959232
20007336,7025,870224
27095683,6196,910703
19542415,7865,657108
25983800,8504,864426
24451101,5869,988568
37460344,6991,956271
32831427,5951,796537
32797148,5041,890274
29635607,8222,787434
22307392,5862,864445
22573439,6883,963902
20417838,5699,907264
36605438,2813,790218
19546092,5182,881182
22760713,4403,964811
39414057,2602,982800
30156378,3355,938369
35904107,2716,733526
30039281,7340,773933
36167179,8863,942665
36597726,4088,625868
39601043,8496,963887
25246495,6336,955766
38568402,6579,786322
26940604,2738,937590
33850734,5588,886049
37448378,6418,652722
21760016,4845,949358
33985777,7315,677130
22464544,5496,947121
22345015,7852,675213
30223802,3758,959812
26322609,4429,946936
21624627,2109,673976
24776983,4128,687152
29906495,5419,818461
31408277,5796,700308
22808492,2907,783858
33869826,8373,874972
18898219,4819,709777
36374027,4438,861875
35258875,4799,914645
33365383,2735,803933
24971064,3725,949628
24009126,6830,788547
26486658,8690,674244
24007290,8395,988982
22836410,5667,800760
22805118,2547,770429
26292337,7566,717789
22115693,4582,916806
34162083,3805,816997
27748124,2366,883906
34470897,3411,670513
19455629,5570,761480
21060616,3049,889331
19809877,2047,985498
34904170,8179,717110
38403384,3468,743270
19848383,4058,738049
26942442,3989,923098
26290465,3213,999509
21894731,5542,902673
31042118,7688,859433
23927429,6097,909900
22630007,6853,728884
28233579,2820,884598
25654779,4450,756462
25118449,3682,758386
30285345,3240,640654
37323968,2534,931092
25529610,8574,894262
38163697,3215,969771
33712713,8688,956370
28963506,5053,686642
39428811,5918,675028
29251670,4268,706807
33661685,5939,748512
33940955,7380,953379
21949753,5887,955916
37553508,2297,889022
33940897,6928,848165
34956971,4077,680334
33081951,7727,699956
32914950,5558,885278
35957702,2666,756716
27686341,4250,864334
26469190,2206,651774
33641056,7567,730074
31939997,7505,804292
28828485,6047,900370
31626326,5488,629434
27072035,6500,791905
38658546,6071,865751
37870374,7383,832961
29682351,3332,785054
32312099,8678,679637
35542115,5223,724998
32270814,6695,740978
19725787,2057,891148
31202203,7697,674478
21332145,5646,654843
34620468,3038,935718
25769305,7770,667898
21151273,4372,640094
35367388,3458,906997
36795661,3639,902900
21474672,5611,726338
30996061,4678,943289
22398937,6048,721290
26268378,2099,934738
39753903,3593,813985
30645326,3896,656414
36562304,8237,983381
33227844,7618,846675
30907483,8506,748536
35294443,7512,921633
31067380,7391,697115
29122402,3220,726392
28196853,8491,872440
26770248,6651,705580
32631377,6527,835083
27936187,4427,714791
28632315,5510,829638
23916274,8822,937109
29442124,4684,670001
21452017,3438,700423
32781534,5360,707831
34384632,3079,835009
33370321,2024,834422
29404603,6369,873814
25432593,4520,820789
28984396,8950,651709
20154435,2646,928622
23265558,8081,831395
38092870,5064,980255
19651840,3004,706940
29107566,6766,629500
24189463,8605,735976
34245937,6624,656776
33284348,7933,989556
27590855,8602,690508
38297431,5994,833735
25948992,8723,978501
30800506,3749,830885
32485172,5885,927001
38374235,8203,732603
30697733,7002,871480
32260890,7827,899370
36492099,7608,704629
34782185,5084,914757
35404604,3821,820000
19233556,5753,814574
35495048,8234,667084
21929659,7947,638539
19245390,2959,927881
26915139,2030,785397
38840337,2428,730698
35523410,2926,947819
38342686,8638,842511
28475172,3145,815298
21834800,3923,971422
23716248,2712,693666
23753844,6211,720210
38877635,8508,733262
22196096,7595,857577
29683976,2403,704998
30209136,4446,909768
37465472,2416,934186
35849735,7930,847182
31988356,8319,848968
21613782,6395,794468
35203798,7117,754904
28844090,5713,949219
21759278,3012,889504
32884059,8535,641244
36435496,8153,834572
24777978,2946,735667
21952337,3214,853526
34411504,5845,954479
37279213,6233,985603
21796427,3367,766422
34458165,4756,976045
20168994,5465,934882
21233239,7507,683024
29621353,3914,924628
35804358,6127,970824
20099094,7409,631396
30929671,5500,851685
26711959,2429,679800
35581988,3414,635986
30174133,6097,864302
33729425,7111,748452
31642652,3653,660903
24075101,6029,728967
20016571,3488,646102
19558990,2811,982786
26211952,4005,905856
20962825,5775,973065
35046689,8737,706141
27844028,5460,943829
23888472,3315,662929
38923073,3462,923904
36193663,8518,819365
27832606,2690,653873
31110562,4830,925544
33294265,2852,972623
35587479,2099,850187
34841741,5071,759391
22264832,2498,770659
35800565,2234,707455
29172226,4748,831974
21851755,2738,946970
37429537,7816,957355
29574261,6932,766876
23447180,3528,941246
30787068,7228,992359
19051856,5984,853221
37116592,5749,796606
25001716,8998,658103
22254758,6801,854207
18817363,3948,979617
26506556,3482,895030
22680734,6066,727610
38492009,4029,739669
19447553,5108,982480
24847806,4858,892105
39449058,3342,644434
24157829,3893,828271
29255755,5517,909325
18974912,4293,658691
27264346,8084,891919
39265255,2041,705121
37067340,5830,714722
30630866,3370,830436
36713995,7243,715939
22845169,8482,832821
28868826,5746,928365
23947849,2859,716042
23308822,2690,803854
23575365,5753,911610
24942027,8287,677091
28333441,5169,664193
23193717,8330,864619
36952897,2286,764953
35397290,8946,845428
39649441,6650,884883
20014964,5334,778349
39097188,8005,768870
38103451,3347,981365
35051655,3910,674796
20409751,8511,781328
23532238,5146,939967
35889890,2550,797004
27818093,6931,993692
31399331,8030,753428
36667296,8487,937588
29934830,7903,883986
37249663,3630,674737
34089808,7051,710138
36970619,4175,700928
33865858,2112,990643
20170661,3413,881101
34859490,7583,776186
39072646,8234,638946
30960036,7292,810104
32684628,7044,795153
34586253,7630,649441
31791387,2631,634121
37995116,5910,670385
32347059,8896,633810
27354852,5943,780710
21824936,6688,632662
37442750,5730,977861
35461177,6661,647280
28400540,5317,775471
25803608,3953,659796
28324422,2497,685693
30721607,8947,962725
31152343,4692,661753
31181972,5620,982599
32971059,7197,701718
28441368,2022,892583
19353800,7673,882869
31545758,4392,884266
34117539,4035,657960
26097520,6885,727293
38416806,6582,675504
24426276,3315,695726
29125050,8469,692286
34602998,8783,814677
29018755,5179,944119
30003783,8433,981095
20132481,6968,806902
29424721,4728,831863
19299047,8908,937184
21168770,6806,654583
28038180,5537,646431
37223128,6485,677157
32490082,8093,683820
31167472,8504,767882
28154877,7828,886714
38137575,4631,788072
34363004,4057,706421
19020434,3363,991858
24269824,8269,864677
25957129,6227,790972
27275182,3387,958458
25428615,5998,901767
34405862,5674,732538
23771624,7515,694792
39439444,5124,685879
30021211,3850,917565
28672764,5459,980462
25749744,4630,664997
22135648,4590,892267
31113118,5580,825330
34499414,3575,893496
32046117,7687,723125
28832434,7425,715734
22834103,6717,657025
25580846,7084,758686
36922191,2530,668880
25116191,5291,677269
32698395,3156,639679
36866451,2064,884722
26062925,8138,707256
24344252,2193,851127
29178159,2989,792810
26881291,5351,938533
37602768,2401,799613
20538004,6039,795838
39598279,2175,900721
19888747,4539,694772
30248591,8591,806963
18940452,7466,757047
33023553,5979,964179
39635600,7824,985712
23007049,7810,868327
33636927,4153,786499
29166939,6869,974110
26363309,2911,762280
26375531,4907,730405
32666491,6981,735380
39862965,8226,708704
24752629,6393,640536
32459123,8260,965026
27016088,2948,880030
21073345,4802,823183
32829031,6574,722564
34570599,2358,999820
19760258,5727,986603
21983767,4106,945646
24812610,3013,735297
19546966,3442,860647
35849599,7001,726879
38611821,3294,768229
33170330,5226,945341
39512654,5699,628554
30595777,3835,638466
26132727,8224,888214
21635212,8178,782220
21786845,2613,902877
23738043,7018,649792
29824618,2291,841776
36547826,3458,754381
23347359,5746,694538
23720484,8790,668789
31322498,5783,756542
19387174,3334,776590
21433362,5980,943031
21906169,5412,875476
20707366,6596,958599
27713137,4195,666367
33165976,6039,775314
31393490,2326,844489
32374407,8843,755578
39078055,3818,929816
30367000,2765,982943
38392568,6372,681973
35263027,2717,673252
31792813,3614,992795
33083992,4591,743680
38813154,7277,788906
31252756,3398,984576
25783712,8772,770903
26446474,2025,867008
30173884,7740,728752
27011292,5054,735804
21821373,4053,844333
25514394,2853,753632
